Tanggal,Beras,Beras Kualitas Medium I,Bawang Merah,Bawang Merah Ukuran Sedang,Bawang Putih,Bawang Putih Ukuran Sedang,Cabai Merah,Cabai Merah Keriting,Cabai Rawit,Cabai Rawit Merah,Daging Sapi,Daging Sapi Kualitas 1,Telur Ayam,Telur Ayam Ras Segar,Daging Ayam,Daging Ayam Ras Segar,Minyak Goreng,Minyak Goreng Kemasan Bermerk 1,Gula Pasir,Gula Pasir Lokal
7/1/2025,14800,14650,38850,38850,43000,43000,62950,63100,98350,120850,129150,132500,29650,29650,38250,38250,18950,17900,18250,17650
8/1/2025,14800,14650,38850,38850,43000,43000,63000,63150,95850,114150,129150,132500,29650,29650,39150,39150,18950,17900,18250,17650
9/1/2025,14800,14650,38250,38250,43000,43000,61150,60150,89650,103600,129150,132500,29650,29650,38600,38600,18950,17900,18250,17650
10/1/2025,14800,14650,37600,37600,43000,43000,62750,63500,89400,103350,129150,132500,29400,29400,37750,37750,18950,17900,18250,17650
11/1/2025,,,,,,,,,,,,,,,,,,,,
12/1/2025,,,,,,,,,,,,,,,,,,,,
13/01/2025,14800,14650,34350,34350,43000,43000,65050,65750,95800,110850,129150,132500,29000,29000,37750,37750,18950,17900,18250,17650
14/01/2025,14800,14650,34350,34350,43000,43000,65650,67150,98800,114500,129150,132500,28650,28650,37750,37750,18950,17900,18250,17650
15/01/2025,14800,14650,34350,34350,43000,43000,64650,66650,99250,114500,129150,132500,28100,28100,37750,37750,18950,17900,18300,17800
16/01/2025,14800,14650,34350,34350,43000,43000,65600,67150,97350,110900,129150,132500,28100,28100,37750,37750,18950,17900,18300,17800
17/01/2025,15150,15150,33750,33750,43000,43000,65050,65150,95400,109100,129150,132500,28250,28250,37400,37400,18950,17900,18300,17800
18/01/2025,,,,,,,,,,,,,,,,,,,,
19/01/2025,,,,,,,,,,,,,,,,,,,,
20/01/2025,15150,15150,33750,33750,44350,44350,62400,61400,82450,88250,129150,132500,27400,27400,37400,37400,18900,17900,18300,17800
21/01/2025,15150,15150,33750,33750,44350,44350,60600,59100,81400,82850,129150,132500,27400,27400,37400,37400,18900,17900,18300,17800
22/01/2025,15150,15150,33750,33750,44350,44350,62050,62000,80650,79850,129150,132500,26650,26650,36500,36500,18900,17900,18350,17850
23/01/2025,15150,15150,33750,33750,44350,44350,62400,62000,76750,76000,129150,132500,26600,26600,36500,36500,18900,17900,18350,17850
24/01/2025,15150,15150,33400,33400,44350,44350,65900,66150,76400,74500,129150,132500,26400,26400,36650,36650,18900,17900,18350,17850
25/01/2025,,,,,,,,,,,,,,,,,,,,
26/01/2025,,,,,,,,,,,,,,,,,,,,
27/01/2025,15150,15150,33400,33400,44350,44350,65900,66150,76400,74500,129150,132500,26400,26400,36650,36650,18900,17900,18350,17850
28/01/2025,15150,15150,33400,33400,44350,44350,65900,66150,76400,74500,129150,132500,26400,26400,36650,36650,18900,17900,18350,17850
29/01/2025,15150,15150,33400,33400,44350,44350,65900,66150,76400,74500,129150,132500,26400,26400,36650,36650,18900,17900,18350,17850
30/01/2025,15150,15150,33400,33400,44350,44350,64750,63900,75950,74500,129150,132500,27100,27100,36000,36000,18900,17900,18350,17850
31/01/2025,15150,15150,34400,34400,44350,44350,68050,67900,78200,77850,129150,132500,27100,27100,35900,35900,19100,18400,18350,17850
1/2/2025,,,,,,,,,,,,,,,,,,,,
2/2/2025,,,,,,,,,,,,,,,,,,,,
3/2/2025,15150,15150,32850,32850,44350,44350,65950,66100,79850,77850,129150,132500,28000,28000,36600,36600,19100,18400,18600,18150
4/2/2025,15150,15150,32850,32850,44350,44350,63900,62850,77000,75750,129150,132500,28000,28000,36600,36600,19100,18400,18650,18350
5/2/2025,15150,15150,32850,32850,44350,44350,62550,61650,75850,75000,129150,132500,28000,28000,36600,36600,19100,18400,18650,18350
6/2/2025,15150,15150,32850,32850,44350,44350,58300,54900,77000,75000,129150,132500,28000,28000,36600,36600,19100,18400,18650,18350
7/2/2025,15150,15150,32850,32850,44350,44350,56950,53500,76500,72750,129150,132500,28000,28000,36600,36600,19000,18100,18650,18350
8/2/2025,,,,,,,,,,,,,,,,,,,,
9/2/2025,,,,,,,,,,,,,,,,,,,,
10/2/2025,15150,15150,32850,32850,44350,44350,49350,46750,73200,69150,129150,132500,28000,28000,36150,36150,18750,18100,18650,18350
11/2/2025,14850,14850,32850,32850,44350,44350,47200,45000,72800,70400,129150,132500,28000,28000,36150,36150,18750,18100,18650,18350
12/2/2025,14850,14850,32100,32100,44650,44650,45700,43350,72250,69650,129150,132500,28000,28000,36150,36150,18800,18100,18650,18350
13/02/2025,14850,14850,32100,32100,44650,44650,46550,45750,74300,71850,129150,132500,28000,28000,37150,37150,18800,18100,18650,18350
14/02/2025,14850,14850,32100,32100,44350,44350,47300,46000,73700,71500,129150,132500,27350,27350,37150,37150,18800,18100,18650,18350
15/02/2025,,,,,,,,,,,,,,,,,,,,
16/02/2025,,,,,,,,,,,,,,,,,,,,
17/02/2025,14850,14850,31650,31650,44400,44400,46000,44250,65900,69500,129150,132500,28350,28350,37150,37150,18800,18100,18650,18350
18/02/2025,14850,14850,31650,31650,44400,44400,45750,43850,64600,68650,129150,132500,29000,29000,37850,37850,18800,18100,18650,18350
19/02/2025,14850,14850,32000,32000,44400,44400,46050,44250,69050,78900,129150,132500,29000,29000,37850,37850,18800,18100,18650,18350
20/02/2025,14850,14850,33600,33600,44400,44400,47400,46900,69450,81250,129150,132500,29000,29000,37850,37850,18800,18100,18650,18350
21/02/2025,14850,14850,34600,34600,44500,44500,49900,50650,70500,83500,129150,132500,29900,29900,38250,38250,18800,18100,18650,18350
22/02/2025,,,,,,,,,,,,,,,,,,,,
23/02/2025,,,,,,,,,,,,,,,,,,,,
24/02/2025,14850,14850,36250,36250,44500,44500,56450,55000,74050,89750,129150,132500,29900,29900,38750,38750,18800,18100,18650,18350
25/02/2025,14850,14850,36250,36250,44500,44500,59650,57400,77200,96400,134150,137500,29900,29900,38600,38600,18800,18100,18650,18350
26/02/2025,14850,14850,39150,39150,44500,44500,62950,60400,78900,100150,134150,137500,29900,29900,39500,39500,18800,18100,18650,18350
27/02/2025,14850,14850,41150,41150,44500,44500,63650,60400,77500,100150,140000,142500,29900,29900,39750,39750,18800,18100,18650,18350
28/02/2025,14850,14850,41000,41000,44500,44500,64450,61400,77050,102350,143750,146650,30000,30000,40400,40400,18800,18100,18650,18350
1/3/2025,,,,,,,,,,,,,,,,,,,,
2/3/2025,,,,,,,,,,,,,,,,,,,,
3/3/2025,14850,14850,48850,48850,44500,44500,80200,78250,109800,141600,133350,135850,29650,29650,39100,39100,18800,18100,18650,18350
4/3/2025,14850,14850,49100,49100,44500,44500,76450,73150,102000,131150,133350,135850,29350,29350,38100,38100,18800,18100,18650,18350
5/3/2025,14850,14850,49100,49100,44500,44500,63950,60100,81450,100850,133350,135850,29350,29350,38100,38100,18800,18100,18650,18350
6/3/2025,14850,14850,50350,50350,44500,44500,61250,56500,75400,94100,133350,135850,29350,29350,37750,37750,18800,18100,18650,18350
7/3/2025,14850,14850,50250,50250,44650,44650,53350,44850,74950,95850,133350,135850,29350,29350,37400,37400,18800,18100,18650,18350
8/3/2025,,,,,,,,,,,,,,,,,,,,
9/3/2025,,,,,,,,,,,,,,,,,,,,
10/3/2025,14850,14850,53100,53100,44650,44650,49150,40350,75700,99600,133350,135850,28500,28500,37400,37400,18800,18100,18650,18350
11/3/2025,14850,14850,54750,54750,45500,45500,47750,38400,75950,99100,133350,135850,28500,28500,37400,37400,18800,18100,18650,18350
12/3/2025,14850,14850,54850,54850,45500,45500,49150,40250,78700,103100,133350,135850,28500,28500,38150,38150,18950,18100,18650,18350
13/03/2025,14850,14850,54850,54850,45500,45500,49300,39900,77200,101650,133350,135850,28350,28350,38850,38850,18950,18100,18650,18350
14/03/2025,14850,14850,54850,54850,45500,45500,50100,43650,79400,105150,133350,135850,28350,28350,38850,38850,19000,18100,18650,18350
15/03/2025,,,,,,,,,,,,,,,,,,,,
16/03/2025,,,,,,,,,,,,,,,,,,,,
17/03/2025,14850,14850,54500,54500,45500,45500,47650,42250,80600,105850,133350,135850,27500,27500,38150,38150,19000,18100,18650,18350
18/03/2025,14850,14850,54500,54500,45500,45500,49800,46600,81100,108900,133350,135850,27350,27350,38150,38150,19000,18100,18650,18350
19/03/2025,14850,14850,54500,54500,45500,45500,52700,50650,82200,111350,133350,135850,27350,27350,38150,38150,19000,18100,18650,18350
20/03/2025,14850,14850,54500,54500,45500,45500,54550,53600,79950,102350,133350,135850,27350,27350,38150,38150,19000,18100,18650,18350
21/03/2025,14850,14850,54500,54500,45500,45500,57050,55850,82100,106750,133350,135850,27000,27000,37500,37500,19300,18100,18650,18350
22/03/2025,,,,,,,,,,,,,,,,,,,,
23/03/2025,,,,,,,,,,,,,,,,,,,,
24/03/2025,14850,14850,54500,54500,45500,45500,59650,58350,83300,109150,138350,140850,27000,27000,38750,38750,19300,18100,18650,18350
25/03/2025,14850,14850,50000,50000,48600,48600,62500,61150,81700,109150,144150,147500,28000,28000,38750,38750,19300,18100,18650,18350
26/03/2025,14850,14850,50000,50000,48900,48900,67150,65100,81000,109150,144150,147500,28350,28350,38750,38750,19300,18100,18650,18350
27/03/2025,14850,14850,50000,50000,49100,49100,71000,68150,83350,113850,144150,147500,28350,28350,38750,38750,19300,18100,18650,18350
28/03/2025,14850,14850,50000,50000,49100,49100,71000,68150,83350,113850,144150,147500,28350,28350,38750,38750,19300,18100,18650,18350
29/03/2025,,,,,,,,,,,,,,,,,,,,
30/03/2025,,,,,,,,,,,,,,,,,,,,
31/03/2025,14850,14850,50000,50000,49100,49100,71000,68150,83350,113850,144150,147500,28350,28350,38750,38750,19300,18100,18650,18350
1/4/2025,14850,14850,50000,50000,49100,49100,71000,68150,83350,113850,144150,147500,28350,28350,38750,38750,19300,18100,18650,18350
2/4/2025,14850,14850,50000,50000,49100,49100,71000,68150,83350,113850,144150,147500,28350,28350,38750,38750,19300,18100,18650,18350
3/4/2025,14850,14850,50000,50000,49100,49100,71000,68150,83350,113850,144150,147500,28350,28350,38750,38750,19300,18100,18650,18350
4/4/2025,14850,14850,50000,50000,49100,49100,71000,68150,83350,113850,144150,147500,28350,28350,38750,38750,19300,18100,18650,18350
5/4/2025,,,,,,,,,,,,,,,,,,,,
6/4/2025,,,,,,,,,,,,,,,,,,,,
7/4/2025,14850,14850,50000,50000,49100,49100,71000,68150,83350,113850,144150,147500,28350,28350,38750,38750,19300,18100,18650,18350
8/4/2025,14850,14850,62350,62350,49600,49600,64450,65600,77850,111850,133350,135850,27650,27650,38400,38400,19300,18100,18650,18350
9/4/2025,14850,14850,60600,60600,51000,51000,62600,62250,69500,100650,133350,135850,26650,26650,38100,38100,19300,18100,18650,18350
10/4/2025,14850,14850,60600,60600,49750,49750,61750,61350,68200,99350,133350,135850,26650,26650,36850,36850,19300,18100,18650,18350
11/4/2025,14850,14850,57000,57000,48900,48900,61050,61600,69400,104600,133350,135850,26350,26350,37000,37000,19300,18100,18650,18350
12/4/2025,,,,,,,,,,,,,,,,,,,,
13/04/2025,,,,,,,,,,,,,,,,,,,,
14/04/2025,14850,14850,56000,56000,49150,49150,55050,58650,65800,99000,133350,135850,26350,26350,37500,37500,19300,18100,18650,18350
15/04/2025,14550,14500,56000,56000,49150,49150,56450,63000,66400,98150,133350,135850,26350,26350,36400,36400,19300,18100,18650,18350
16/04/2025,14500,14500,56000,56000,49150,49150,57700,66250,68750,102900,133350,135850,26250,26250,36400,36400,19300,18100,18650,18350
17/04/2025,14500,14500,55650,55650,49150,49150,57750,67850,70400,106650,133350,135850,26250,26250,36750,36750,19300,18100,18650,18350
18/04/2025,14500,14500,55650,55650,49150,49150,57750,67850,70400,106650,133350,135850,26250,26250,36750,36750,19300,18100,18650,18350
19/04/2025,,,,,,,,,,,,,,,,,,,,
20/04/2025,,,,,,,,,,,,,,,,,,,,
21/04/2025,14500,14500,55650,55650,51100,51100,55150,63900,54150,74100,133350,135850,26250,26250,35900,35900,19300,18100,18650,18350
22/04/2025,14500,14500,55150,55150,51100,51100,53700,61400,52650,71100,133350,135850,26600,26600,35900,35900,19300,18100,18650,18350
23/04/2025,14500,14500,50900,50900,50900,50900,52750,59500,51150,67600,133350,135850,25250,25250,35900,35900,19300,18100,18650,18350
24/04/2025,14500,14500,49150,49150,49750,49750,53500,58350,49600,63900,133350,135850,25600,25600,36400,36400,19300,18100,18650,18350
25/04/2025,14500,14500,46400,46400,48000,48000,50400,53900,45550,57000,133350,135850,26600,26600,36750,36750,19300,18100,18650,18350
26/04/2025,,,,,,,,,,,,,,,,,,,,
27/04/2025,,,,,,,,,,,,,,,,,,,,
28/04/2025,14500,14500,44350,44350,46750,46750,47500,50150,41800,50900,133350,135850,27600,27600,37900,37900,19300,18100,18650,18350
29/04/2025,14500,14500,43350,43350,46750,46750,46500,48350,40950,50150,133350,135850,28350,28350,37900,37900,19300,18100,18650,18350
30/04/2025,14500,14500,42350,42350,46750,46750,46750,48850,41450,51150,133350,135850,28350,28350,37100,37100,19300,18100,18650,18350
1/5/2025,14500,14500,42350,42350,46750,46750,46750,48850,41450,51150,133350,135850,28350,28350,37100,37100,19300,18100,18650,18350
2/5/2025,14500,14500,41500,41500,46900,46900,43100,46850,39700,46250,133350,135850,28000,28000,37100,37100,19300,18100,18650,18350
3/5/2025,,,,,,,,,,,,,,,,,,,,
4/5/2025,,,,,,,,,,,,,,,,,,,,
5/5/2025,14500,14500,43250,43250,46900,46900,44300,47250,42250,48400,133350,135850,27650,27650,36600,36600,19100,17900,18650,18350
6/5/2025,14500,14500,43250,43250,45900,45900,44200,47250,40450,45150,133350,135850,27650,27650,35850,35850,19000,17650,18650,18350
7/5/2025,14500,14500,43250,43250,45500,45500,44200,47150,39800,43600,133350,135850,27650,27650,36500,36500,19000,17650,18650,18350
8/5/2025,14500,14500,43250,43250,45500,45500,42350,43500,39550,41600,133350,135850,27650,27650,36650,36650,19000,17650,18650,18350
9/5/2025,14500,14500,42600,42600,45850,45850,41450,41000,38600,39900,133350,135850,27650,27650,37000,37000,19000,17650,18650,18350
10/5/2025,,,,,,,,,,,,,,,,,,,,
11/5/2025,,,,,,,,,,,,,,,,,,,,
12/5/2025,14500,14500,42600,42600,45850,45850,41450,41000,38600,39900,133350,135850,27650,27650,37000,37000,19000,17650,18650,18350
13/05/2025,14500,14500,42600,42600,45850,45850,41450,41000,38600,39900,133350,135850,27650,27650,37000,37000,19000,17650,18650,18350
14/05/2025,14500,14500,41400,41400,43250,43250,41400,40900,39000,40900,133350,135850,27650,27650,36250,36250,18800,17650,18650,18350
15/05/2025,14500,14500,41400,41400,43250,43250,40150,39000,37450,38850,133350,135850,27650,27650,36250,36250,18800,17650,18650,18350
16/05/2025,14500,14500,41600,41600,43100,43100,39600,37850,35450,36000,133350,135850,26850,26850,36250,36250,18800,17650,18650,18350
17/05/2025,,,,,,,,,,,,,,,,,,,,
18/05/2025,,,,,,,,,,,,,,,,,,,,
19/05/2025,14500,14500,40500,40500,41600,41600,38800,37850,34400,35500,133350,135850,27150,27150,36250,36250,18800,17650,18650,18350
20/05/2025,14600,14500,40500,40500,41600,41600,38800,37850,33900,34600,133350,135850,27250,27250,36250,36250,18650,17150,18650,18350
21/05/2025,14600,14500,40500,40500,41600,41600,36850,36100,32950,33400,133350,135850,27250,27250,35400,35400,18650,17150,18650,18350
22/05/2025,14600,14500,40500,40500,41600,41600,38350,37600,33850,33850,133350,135850,27250,27250,36250,36250,18650,17150,18650,18350
23/05/2025,14600,14500,40400,40400,41900,41900,39700,40600,33350,33150,133350,135850,27600,27600,36100,36100,18650,17150,18650,18350
24/05/2025,,,,,,,,,,,,,,,,,,,,
25/05/2025,,,,,,,,,,,,,,,,,,,,
26/05/2025,14600,14500,40400,40400,41400,41400,39600,38250,37250,38400,133350,135850,27600,27600,35650,35650,18650,17150,18650,18350
27/05/2025,14600,14500,40400,40400,41400,41400,38700,36500,37450,39000,133350,135850,27000,27000,35250,35250,18650,17150,18650,18350
28/05/2025,14600,14500,42900,42900,41400,41400,39050,37150,39000,41350,133350,135850,27000,27000,35250,35250,18650,17150,18650,18350
29/05/2025,14600,14500,42900,42900,41400,41400,39050,37150,39000,41350,133350,135850,27000,27000,35250,35250,18650,17150,18650,18350
30/05/2025,14600,14500,42900,42900,41400,41400,39050,37150,39000,41350,133350,135850,27000,27000,35250,35250,18650,17150,18650,18350
31/05/2025,,,,,,,,,,,,,,,,,,,,
1/6/2025,,,,,,,,,,,,,,,,,,,,
2/6/2025,14600,14500,42900,42900,40250,40250,42650,41750,43900,47100,133350,135850,27000,27000,36600,36600,18650,17150,18650,18350
3/6/2025,14600,14500,43250,43250,40250,40250,43950,43000,45450,48500,133350,135850,27000,27000,37850,37850,18650,17150,18650,18350
4/6/2025,14600,14500,43250,43250,40250,40250,45150,44600,46800,49400,133350,135850,28000,28000,38150,38150,18650,17150,18650,18350
5/6/2025,14600,14500,43250,43250,40750,40750,48850,46100,46900,50250,139150,142500,28000,28000,38500,38500,18650,17150,18650,18350
6/6/2025,14600,14500,43250,43250,40750,40750,48850,46100,46900,50250,139150,142500,28000,28000,38500,38500,18650,17150,18650,18350
7/6/2025,,,,,,,,,,,,,,,,,,,,
8/6/2025,,,,,,,,,,,,,,,,,,,,
9/6/2025,14600,14500,43250,43250,40750,40750,48850,46100,46900,50250,139150,142500,28000,28000,38500,38500,18650,17150,18650,18350
10/6/2025,14600,14500,43850,43850,40750,40750,48850,46100,48250,53000,133350,135850,28000,28000,37500,37500,18650,17150,18650,18350
11/6/2025,14600,14500,44250,44250,40750,40750,47700,43750,47250,50600,133350,135850,28000,28000,36400,36400,18650,17150,18650,18350
12/6/2025,14600,14500,45900,45900,40750,40750,45400,42150,46900,46500,133350,135850,28000,28000,36400,36400,18650,17150,18650,18350
13/06/2025,14600,14500,46150,46150,40400,40400,44450,40750,45050,43900,133350,135850,28000,28000,35600,35600,18650,17150,18650,18350
14/06/2025,,,,,,,,,,,,,,,,,,,,
15/06/2025,,,,,,,,,,,,,,,,,,,,
16/06/2025,14800,14850,48500,48500,40400,40400,40200,36650,53050,60250,133350,135850,28000,28000,35600,35600,18650,17150,18650,18350
17/06/2025,14800,14850,48500,48500,40400,40400,39400,34750,51200,60250,133350,135850,27650,27650,36400,36400,18650,17150,18650,18350
18/06/2025,14800,14850,48500,48500,40400,40400,39200,34750,49250,58150,133350,135850,26850,26850,36400,36400,18650,17150,18650,18350
19/06/2025,14800,14850,48500,48500,40400,40400,43050,40250,58650,71900,133350,135850,26850,26850,36400,36400,18650,17150,18650,18350
20/06/2025,14800,14850,48650,48650,40400,40400,68100,71500,83850,93400,133350,135850,26850,26850,37250,37250,18650,17150,18650,18350
21/06/2025,,,,,,,,,,,,,,,,,,,,
22/06/2025,,,,,,,,,,,,,,,,,,,,
23/06/2025,14800,14850,48850,48850,40400,40400,45400,45900,60000,75000,133350,135850,27650,27650,37600,37600,18650,17150,18650,18350
24/06/2025,14950,15000,46150,46150,40400,40400,41250,39650,53450,66900,133350,135850,27650,27650,38150,38150,18650,17150,18650,18350
25/06/2025,15200,15150,45650,45650,40400,40400,39300,37000,48600,60600,133350,135850,28000,28000,38150,38150,18650,17150,18650,18350
26/06/2025,15200,15150,45650,45650,40400,40400,38100,35150,50400,62150,133350,135850,28650,28650,38150,38150,18650,17150,18650,18350
27/06/2025,15200,15150,45650,45650,40400,40400,38100,35150,50400,62150,133350,135850,28650,28650,38150,38150,18650,17150,18650,18350
28/06/2025,,,,,,,,,,,,,,,,,,,,
